,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Date
45,53033.0,King,Washington,US,3/22/20 23:45,47.49137892,-121.8346131,1040,75,0,0,"King, Washington, US",03-22-2020
46,53061.0,Snohomish,Washington,US,3/22/20 23:45,48.04615983,-121.7170703,480,10,0,0,"Snohomish, Washington, US",03-22-2020
47,,Unassigned,Washington,US,3/22/20 23:45,0.0,0.0,164,0,0,0,"Unassigned, Washington, US",03-22-2020
48,53053.0,Pierce,Washington,US,3/22/20 23:45,47.03892768,-122.14059579999999,107,1,0,0,"Pierce, Washington, US",03-22-2020
49,53057.0,Skagit,Washington,US,3/22/20 23:45,48.48171488,-121.766131,33,0,0,0,"Skagit, Washington, US",03-22-2020
50,53029.0,Island,Washington,US,3/22/20 23:45,48.14713305,-122.5216407,21,1,0,0,"Island, Washington, US",03-22-2020
51,53063.0,Spokane,Washington,US,3/22/20 23:45,47.62113146,-117.4046494,20,0,0,0,"Spokane, Washington, US",03-22-2020
52,53025.0,Grant,Washington,US,3/22/20 23:45,47.20753737,-119.4500749,18,1,0,0,"Grant, Washington, US",03-22-2020
53,53035.0,Kitsap,Washington,US,3/22/20 23:45,47.63479026,-122.6436061,18,0,0,0,"Kitsap, Washington, US",03-22-2020
54,53077.0,Yakima,Washington,US,3/22/20 23:45,46.45738486,-120.73801259999999,16,0,0,0,"Yakima, Washington, US",03-22-2020
55,53073.0,Whatcom,Washington,US,3/22/20 23:45,48.82227976,-121.74900179999999,14,2,0,0,"Whatcom, Washington, US",03-22-2020
56,53067.0,Thurston,Washington,US,3/22/20 23:45,46.9291895,-122.82906559999999,11,0,0,0,"Thurston, Washington, US",03-22-2020
57,53011.0,Clark,Washington,US,3/22/20 23:45,45.77568046,-122.48292040000001,10,3,0,0,"Clark, Washington, US",03-22-2020
58,53005.0,Benton,Washington,US,3/22/20 23:45,46.23946995,-119.51208340000001,7,2,0,0,"Benton, Washington, US",03-22-2020
59,53031.0,Jefferson,Washington,US,3/22/20 23:45,47.75003077,-123.56097040000002,6,0,0,0,"Jefferson, Washington, US",03-22-2020
60,53037.0,Kittitas,Washington,US,3/22/20 23:45,47.12521214,-120.67943899999999,4,0,0,0,"Kittitas, Washington, US",03-22-2020
61,53039.0,Klickitat,Washington,US,3/22/20 23:45,45.87325839,-120.7913598,4,0,0,0,"Klickitat, Washington, US",03-22-2020
62,53009.0,Clallam,Washington,US,3/22/20 23:45,48.04754642,-123.92263190000001,4,0,0,0,"Clallam, Washington, US",03-22-2020
63,53015.0,Cowlitz,Washington,US,3/22/20 23:45,46.19074721,-122.6782231,3,0,0,0,"Cowlitz, Washington, US",03-22-2020
64,53007.0,Chelan,Washington,US,3/22/20 23:45,47.87046092,-120.6173956,3,0,0,0,"Chelan, Washington, US",03-22-2020
65,53021.0,Franklin,Washington,US,3/22/20 23:45,46.53351425,-118.9018212,3,0,0,0,"Franklin, Washington, US",03-22-2020
66,53041.0,Lewis,Washington,US,3/22/20 23:45,46.57756476,-122.39257690000001,2,0,0,0,"Lewis, Washington, US",03-22-2020
67,53027.0,Grays Harbor,Washington,US,3/22/20 23:45,47.14003705,-123.7820567,1,0,0,0,"Grays Harbor, Washington, US",03-22-2020
68,53013.0,Columbia,Washington,US,3/22/20 23:45,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-22-2020
69,53043.0,Lincoln,Washington,US,3/22/20 23:45,47.57705241,-118.41943880000001,1,0,0,0,"Lincoln, Washington, US",03-22-2020
70,53045.0,Mason,Washington,US,3/22/20 23:45,47.35007586,-123.1863685,1,0,0,0,"Mason, Washington, US",03-22-2020
71,53071.0,Walla Walla County,Washington,US,3/22/20 23:45,46.23040051,-118.4775539,1,0,0,0,"Walla Walla County, Washington, US",03-22-2020
72,53065.0,Stevens,Washington,US,3/22/20 23:45,48.40035475,-117.8542701,1,0,0,0,"Stevens, Washington, US",03-22-2020
73,53055.0,San Juan,Washington,US,3/22/20 23:45,48.60182783,-122.96745,1,0,0,0,"San Juan, Washington, US",03-22-2020
74,53075.0,Whitman,Washington,US,3/22/20 23:45,46.90022523,-117.52417630000001,1,0,0,0,"Whitman, Washington, US",03-22-2020
3059,53001.0,Adams,Washington,US,3/22/20 23:45,46.98299757,-118.56017340000001,0,0,0,0,"Adams, Washington, US",03-22-2020
3060,53003.0,Asotin,Washington,US,3/22/20 23:45,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03-22-2020
3061,53017.0,Douglas,Washington,US,3/22/20 23:45,47.7361335,-119.69293700000001,0,0,0,0,"Douglas, Washington, US",03-22-2020
3062,53019.0,Ferry,Washington,US,3/22/20 23:45,48.471143100000006,-118.5154041,0,0,0,0,"Ferry, Washington, US",03-22-2020
3063,53047.0,Okanogan,Washington,US,3/22/20 23:45,48.54855019,-119.73872240000001,0,0,0,0,"Okanogan, Washington, US",03-22-2020
3064,53049.0,Pacific,Washington,US,3/22/20 23:45,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03-22-2020
3065,53051.0,Pend Oreille,Washington,US,3/22/20 23:45,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03-22-2020
3066,53059.0,Skamania,Washington,US,3/22/20 23:45,46.02408726,-121.91644029999999,0,0,0,0,"Skamania, Washington, US",03-22-2020
3067,53069.0,Wahkiakum,Washington,US,3/22/20 23:45,46.29180039999999,-123.4250831,0,0,0,0,"Wahkiakum, Washington, US",03-22-2020
3068,53071.0,Walla Walla,Washington,US,3/22/20 23:45,46.23040051,-118.4775539,0,0,0,0,"Walla Walla, Washington, US",03-22-2020
3416,53023.0,Garfield County,Washington,US,3/22/20 23:45,46.45197502,-117.54540320000001,1,2,0,0,"Garfield County,Washington,US",03-22-2020
18,53001.0,Adams,Washington,US,2020-03-23 23:19:34,46.98299757,-118.5601734,1,0,0,0,"Adams, Washington, US",03-23-2020
94,53003.0,Asotin,Washington,US,2020-03-23 23:19:34,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03-23-2020
188,53005.0,Benton,Washington,US,2020-03-23 23:19:34,46.23946995,-119.5120834,9,3,0,0,"Benton, Washington, US",03-23-2020
468,53007.0,Chelan,Washington,US,2020-03-23 23:19:34,47.87046092,-120.6173956,6,0,0,0,"Chelan, Washington, US",03-23-2020
516,53009.0,Clallam,Washington,US,2020-03-23 23:19:34,48.04754642,-123.9226319,4,0,0,0,"Clallam, Washington, US",03-23-2020
530,53011.0,Clark,Washington,US,2020-03-23 23:19:34,45.77568046,-122.4829204,13,3,0,0,"Clark, Washington, US",03-23-2020
611,53013.0,Columbia,Washington,US,2020-03-23 23:19:34,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-23-2020
649,53015.0,Cowlitz,Washington,US,2020-03-23 23:19:34,46.19074721,-122.6782231,3,0,0,0,"Cowlitz, Washington, US",03-23-2020
816,53017.0,Douglas,Washington,US,2020-03-23 23:19:34,47.7361335,-119.692937,1,0,0,0,"Douglas, Washington, US",03-23-2020
927,53019.0,Ferry,Washington,US,2020-03-23 23:19:34,48.471143100000006,-118.5154041,0,0,0,0,"Ferry, Washington, US",03-23-2020
980,53021.0,Franklin,Washington,US,2020-03-23 23:19:34,46.53351425,-118.9018212,5,0,0,0,"Franklin, Washington, US",03-23-2020
1018,53023.0,Garfield,Washington,US,2020-03-23 23:19:34,46.43197502,-117.5454032,0,0,0,0,"Garfield, Washington, US",03-23-2020
1093,53025.0,Grant,Washington,US,2020-03-23 23:19:34,47.20753737,-119.4500749,23,1,0,0,"Grant, Washington, US",03-23-2020
1101,53027.0,Grays Harbor,Washington,US,2020-03-23 23:19:34,47.14003705,-123.7820567,1,0,0,0,"Grays Harbor, Washington, US",03-23-2020
1357,53029.0,Island,Washington,US,2020-03-23 23:19:34,48.14713305,-122.5216407,25,1,0,0,"Island, Washington, US",03-23-2020
1423,53031.0,Jefferson,Washington,US,2020-03-23 23:19:34,47.75003077,-123.56097040000002,6,0,0,0,"Jefferson, Washington, US",03-23-2020
1506,53033.0,King,Washington,US,2020-03-23 23:19:34,47.49137892,-121.8346131,1170,87,0,0,"King, Washington, US",03-23-2020
1520,53035.0,Kitsap,Washington,US,2020-03-23 23:19:34,47.63479026,-122.6436061,18,0,0,0,"Kitsap, Washington, US",03-23-2020
1521,53037.0,Kittitas,Washington,US,2020-03-23 23:19:34,47.12521214,-120.679439,4,0,0,0,"Kittitas, Washington, US",03-23-2020
1525,53039.0,Klickitat,Washington,US,2020-03-23 23:19:34,45.87325839,-120.7913598,4,0,0,0,"Klickitat, Washington, US",03-23-2020
1652,53041.0,Lewis,Washington,US,2020-03-23 23:19:34,46.57756476,-122.3925769,2,0,0,0,"Lewis, Washington, US",03-23-2020
1684,53043.0,Lincoln,Washington,US,2020-03-23 23:19:34,47.57705241,-118.4194388,1,0,0,0,"Lincoln, Washington, US",03-23-2020
1836,53045.0,Mason,Washington,US,2020-03-23 23:19:34,47.35007586,-123.1863685,1,0,0,0,"Mason, Washington, US",03-23-2020
2126,53047.0,Okanogan,Washington,US,2020-03-23 23:19:34,48.54855019,-119.7387224,0,0,0,0,"Okanogan, Washington, US",03-23-2020
2190,53049.0,Pacific,Washington,US,2020-03-23 23:19:34,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03-23-2020
2221,53051.0,Pend Oreille,Washington,US,2020-03-23 23:19:34,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03-23-2020
2265,53053.0,Pierce,Washington,US,2020-03-23 23:19:34,47.03892768,-122.1405958,126,1,0,0,"Pierce, Washington, US",03-23-2020
2515,53055.0,San Juan,Washington,US,2020-03-23 23:19:34,48.60182783,-122.96745,1,0,0,0,"San Juan, Washington, US",03-23-2020
2625,53057.0,Skagit,Washington,US,2020-03-23 23:19:34,48.48171488,-121.766131,33,0,0,0,"Skagit, Washington, US",03-23-2020
2627,53059.0,Skamania,Washington,US,2020-03-23 23:19:34,46.02408726,-121.9164403,0,0,0,0,"Skamania, Washington, US",03-23-2020
2634,53061.0,Snohomish,Washington,US,2020-03-23 23:19:34,48.04615983,-121.7170703,519,11,0,0,"Snohomish, Washington, US",03-23-2020
2651,53063.0,Spokane,Washington,US,2020-03-23 23:19:34,47.62113146,-117.4046494,20,0,0,0,"Spokane, Washington, US",03-23-2020
2705,53065.0,Stevens,Washington,US,2020-03-23 23:19:34,48.40035475,-117.8542701,1,0,0,0,"Stevens, Washington, US",03-23-2020
2797,53067.0,Thurston,Washington,US,2020-03-23 23:19:34,46.9291895,-122.8290656,11,0,0,0,"Thurston, Washington, US",03-23-2020
2876,,Unassigned,Washington,US,2020-03-23 23:19:34,0.0,0.0,145,0,0,0,"Unassigned, Washington, US",03-23-2020
2936,53069.0,Wahkiakum,Washington,US,2020-03-23 23:19:34,46.29180039999999,-123.4250831,0,0,0,0,"Wahkiakum, Washington, US",03-23-2020
2943,53071.0,Walla Walla,Washington,US,2020-03-23 23:19:34,46.23040051,-118.4775539,1,0,0,0,"Walla Walla, Washington, US",03-23-2020
3057,53073.0,Whatcom,Washington,US,2020-03-23 23:19:34,48.82227976,-121.7490018,48,2,0,0,"Whatcom, Washington, US",03-23-2020
3073,53075.0,Whitman,Washington,US,2020-03-23 23:19:34,46.90022523,-117.5241763,2,0,0,0,"Whitman, Washington, US",03-23-2020
3143,53077.0,Yakima,Washington,US,2020-03-23 23:19:34,46.45738486,-120.7380126,16,0,0,0,"Yakima, Washington, US",03-23-2020
18,53001.0,Adams,Washington,US,2020-03-24 23:37:31,46.98299757,-118.5601734,1,0,0,0,"Adams, Washington, US",03-24-2020
94,53003.0,Asotin,Washington,US,2020-03-24 23:37:31,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03-24-2020
188,53005.0,Benton,Washington,US,2020-03-24 23:37:31,46.23946995,-119.5120834,9,3,0,0,"Benton, Washington, US",03-24-2020
468,53007.0,Chelan,Washington,US,2020-03-24 23:37:31,47.87046092,-120.6173956,6,0,0,0,"Chelan, Washington, US",03-24-2020
516,53009.0,Clallam,Washington,US,2020-03-24 23:37:31,48.04754642,-123.9226319,4,0,0,0,"Clallam, Washington, US",03-24-2020
530,53011.0,Clark,Washington,US,2020-03-24 23:37:31,45.77568046,-122.4829204,13,4,0,0,"Clark, Washington, US",03-24-2020
611,53013.0,Columbia,Washington,US,2020-03-24 23:37:31,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-24-2020
649,53015.0,Cowlitz,Washington,US,2020-03-24 23:37:31,46.19074721,-122.6782231,3,0,0,0,"Cowlitz, Washington, US",03-24-2020
816,53017.0,Douglas,Washington,US,2020-03-24 23:37:31,47.7361335,-119.692937,1,0,0,0,"Douglas, Washington, US",03-24-2020
927,53019.0,Ferry,Washington,US,2020-03-24 23:37:31,48.471143100000006,-118.5154041,0,0,0,0,"Ferry, Washington, US",03-24-2020
980,53021.0,Franklin,Washington,US,2020-03-24 23:37:31,46.53351425,-118.9018212,5,0,0,0,"Franklin, Washington, US",03-24-2020
1018,53023.0,Garfield,Washington,US,2020-03-24 23:37:31,46.43197502,-117.5454032,0,0,0,0,"Garfield, Washington, US",03-24-2020
1093,53025.0,Grant,Washington,US,2020-03-24 23:37:31,47.20753737,-119.4500749,23,1,0,0,"Grant, Washington, US",03-24-2020
1101,53027.0,Grays Harbor,Washington,US,2020-03-24 23:37:31,47.14003705,-123.7820567,1,0,0,0,"Grays Harbor, Washington, US",03-24-2020
1357,53029.0,Island,Washington,US,2020-03-24 23:37:31,48.14713305,-122.5216407,25,1,0,0,"Island, Washington, US",03-24-2020
1423,53031.0,Jefferson,Washington,US,2020-03-24 23:37:31,47.75003077,-123.56097040000002,8,0,0,0,"Jefferson, Washington, US",03-24-2020
1506,53033.0,King,Washington,US,2020-03-24 23:37:31,47.49137892,-121.8346131,1170,87,0,0,"King, Washington, US",03-24-2020
1520,53035.0,Kitsap,Washington,US,2020-03-24 23:37:31,47.63479026,-122.6436061,18,0,0,0,"Kitsap, Washington, US",03-24-2020
1521,53037.0,Kittitas,Washington,US,2020-03-24 23:37:31,47.12521214,-120.679439,5,0,0,0,"Kittitas, Washington, US",03-24-2020
1525,53039.0,Klickitat,Washington,US,2020-03-24 23:37:31,45.87325839,-120.7913598,4,0,0,0,"Klickitat, Washington, US",03-24-2020
1652,53041.0,Lewis,Washington,US,2020-03-24 23:37:31,46.57756476,-122.3925769,2,0,0,0,"Lewis, Washington, US",03-24-2020
1684,53043.0,Lincoln,Washington,US,2020-03-24 23:37:31,47.57705241,-118.4194388,1,0,0,0,"Lincoln, Washington, US",03-24-2020
1836,53045.0,Mason,Washington,US,2020-03-24 23:37:31,47.35007586,-123.1863685,1,0,0,0,"Mason, Washington, US",03-24-2020
2126,53047.0,Okanogan,Washington,US,2020-03-24 23:37:31,48.54855019,-119.7387224,0,0,0,0,"Okanogan, Washington, US",03-24-2020
2190,53049.0,Pacific,Washington,US,2020-03-24 23:37:31,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03-24-2020
2221,53051.0,Pend Oreille,Washington,US,2020-03-24 23:37:31,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03-24-2020
2265,53053.0,Pierce,Washington,US,2020-03-24 23:37:31,47.03892768,-122.1405958,138,1,0,0,"Pierce, Washington, US",03-24-2020
2515,53055.0,San Juan,Washington,US,2020-03-24 23:37:31,48.60182783,-122.96745,1,0,0,0,"San Juan, Washington, US",03-24-2020
2625,53057.0,Skagit,Washington,US,2020-03-24 23:37:31,48.48171488,-121.766131,45,1,0,0,"Skagit, Washington, US",03-24-2020
2627,53059.0,Skamania,Washington,US,2020-03-24 23:37:31,46.02408726,-121.9164403,0,0,0,0,"Skamania, Washington, US",03-24-2020
2634,53061.0,Snohomish,Washington,US,2020-03-24 23:37:31,48.04615983,-121.7170703,614,16,0,0,"Snohomish, Washington, US",03-24-2020
2651,53063.0,Spokane,Washington,US,2020-03-24 23:37:31,47.62113146,-117.4046494,29,0,0,0,"Spokane, Washington, US",03-24-2020
2705,53065.0,Stevens,Washington,US,2020-03-24 23:37:31,48.40035475,-117.8542701,1,0,0,0,"Stevens, Washington, US",03-24-2020
2797,53067.0,Thurston,Washington,US,2020-03-24 23:37:31,46.9291895,-122.8290656,11,0,0,0,"Thurston, Washington, US",03-24-2020
2875,,Unassigned,Washington,US,2020-03-24 23:37:31,0.0,0.0,112,0,0,0,"Unassigned, Washington, US",03-24-2020
2935,53069.0,Wahkiakum,Washington,US,2020-03-24 23:37:31,46.29180039999999,-123.4250831,0,0,0,0,"Wahkiakum, Washington, US",03-24-2020
2942,53071.0,Walla Walla,Washington,US,2020-03-24 23:37:31,46.23040051,-118.4775539,1,0,0,0,"Walla Walla, Washington, US",03-24-2020
3056,53073.0,Whatcom,Washington,US,2020-03-24 23:37:31,48.82227976,-121.7490018,48,2,0,0,"Whatcom, Washington, US",03-24-2020
3072,53075.0,Whitman,Washington,US,2020-03-24 23:37:31,46.90022523,-117.5241763,2,0,0,0,"Whitman, Washington, US",03-24-2020
3142,53077.0,Yakima,Washington,US,2020-03-24 23:37:31,46.45738486,-120.7380126,25,0,0,0,"Yakima, Washington, US",03-24-2020
18,53001.0,Adams,Washington,US,2020-03-25 23:33:19,46.98299757,-118.5601734,1,0,0,0,"Adams, Washington, US",03-25-2020
94,53003.0,Asotin,Washington,US,2020-03-25 23:33:19,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03-25-2020
188,53005.0,Benton,Washington,US,2020-03-25 23:33:19,46.23946995,-119.5120834,12,3,0,0,"Benton, Washington, US",03-25-2020
468,53007.0,Chelan,Washington,US,2020-03-25 23:33:19,47.87046092,-120.6173956,10,1,0,0,"Chelan, Washington, US",03-25-2020
516,53009.0,Clallam,Washington,US,2020-03-25 23:33:19,48.04754642,-123.9226319,4,0,0,0,"Clallam, Washington, US",03-25-2020
530,53011.0,Clark,Washington,US,2020-03-25 23:33:19,45.77568046,-122.4829204,16,4,0,0,"Clark, Washington, US",03-25-2020
611,53013.0,Columbia,Washington,US,2020-03-25 23:33:19,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-25-2020
649,53015.0,Cowlitz,Washington,US,2020-03-25 23:33:19,46.19074721,-122.6782231,3,0,0,0,"Cowlitz, Washington, US",03-25-2020
816,53017.0,Douglas,Washington,US,2020-03-25 23:33:19,47.7361335,-119.692937,2,0,0,0,"Douglas, Washington, US",03-25-2020
927,53019.0,Ferry,Washington,US,2020-03-25 23:33:19,48.471143100000006,-118.5154041,0,0,0,0,"Ferry, Washington, US",03-25-2020
980,53021.0,Franklin,Washington,US,2020-03-25 23:33:19,46.53351425,-118.9018212,7,0,0,0,"Franklin, Washington, US",03-25-2020
1018,53023.0,Garfield,Washington,US,2020-03-25 23:33:19,46.43197502,-117.5454032,0,0,0,0,"Garfield, Washington, US",03-25-2020
1093,53025.0,Grant,Washington,US,2020-03-25 23:33:19,47.20753737,-119.4500749,27,1,0,0,"Grant, Washington, US",03-25-2020
1101,53027.0,Grays Harbor,Washington,US,2020-03-25 23:33:19,47.14003705,-123.7820567,1,0,0,0,"Grays Harbor, Washington, US",03-25-2020
1357,53029.0,Island,Washington,US,2020-03-25 23:33:19,48.14713305,-122.5216407,38,1,0,0,"Island, Washington, US",03-25-2020
1423,53031.0,Jefferson,Washington,US,2020-03-25 23:33:19,47.75003077,-123.56097040000002,9,0,0,0,"Jefferson, Washington, US",03-25-2020
1506,53033.0,King,Washington,US,2020-03-25 23:33:19,47.49137892,-121.8346131,1359,101,0,0,"King, Washington, US",03-25-2020
1520,53035.0,Kitsap,Washington,US,2020-03-25 23:33:19,47.63479026,-122.6436061,20,0,0,0,"Kitsap, Washington, US",03-25-2020
1521,53037.0,Kittitas,Washington,US,2020-03-25 23:33:19,47.12521214,-120.679439,18,0,0,0,"Kittitas, Washington, US",03-25-2020
1525,53039.0,Klickitat,Washington,US,2020-03-25 23:33:19,45.87325839,-120.7913598,6,0,0,0,"Klickitat, Washington, US",03-25-2020
1652,53041.0,Lewis,Washington,US,2020-03-25 23:33:19,46.57756476,-122.3925769,2,0,0,0,"Lewis, Washington, US",03-25-2020
1684,53043.0,Lincoln,Washington,US,2020-03-25 23:33:19,47.57705241,-118.4194388,1,0,0,0,"Lincoln, Washington, US",03-25-2020
1836,53045.0,Mason,Washington,US,2020-03-25 23:33:19,47.35007586,-123.1863685,2,0,0,0,"Mason, Washington, US",03-25-2020
2126,53047.0,Okanogan,Washington,US,2020-03-25 23:33:19,48.54855019,-119.7387224,0,0,0,0,"Okanogan, Washington, US",03-25-2020
2190,53049.0,Pacific,Washington,US,2020-03-25 23:33:19,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03-25-2020
2221,53051.0,Pend Oreille,Washington,US,2020-03-25 23:33:19,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03-25-2020
2265,53053.0,Pierce,Washington,US,2020-03-25 23:33:19,47.03892768,-122.1405958,155,2,0,0,"Pierce, Washington, US",03-25-2020
2515,53055.0,San Juan,Washington,US,2020-03-25 23:33:19,48.60182783,-122.96745,1,0,0,0,"San Juan, Washington, US",03-25-2020
2625,53057.0,Skagit,Washington,US,2020-03-25 23:33:19,48.48171488,-121.766131,48,1,0,0,"Skagit, Washington, US",03-25-2020
2627,53059.0,Skamania,Washington,US,2020-03-25 23:33:19,46.02408726,-121.9164403,0,0,0,0,"Skamania, Washington, US",03-25-2020
2634,53061.0,Snohomish,Washington,US,2020-03-25 23:33:19,48.04615983,-121.7170703,634,16,0,0,"Snohomish, Washington, US",03-25-2020
2651,53063.0,Spokane,Washington,US,2020-03-25 23:33:19,47.62113146,-117.4046494,33,0,0,0,"Spokane, Washington, US",03-25-2020
2705,53065.0,Stevens,Washington,US,2020-03-25 23:33:19,48.40035475,-117.8542701,1,0,0,0,"Stevens, Washington, US",03-25-2020
2797,53067.0,Thurston,Washington,US,2020-03-25 23:33:19,46.9291895,-122.8290656,14,0,0,0,"Thurston, Washington, US",03-25-2020
2875,,Unassigned,Washington,US,2020-03-25 23:33:19,0.0,0.0,51,0,0,0,"Unassigned, Washington, US",03-25-2020
2935,53069.0,Wahkiakum,Washington,US,2020-03-25 23:33:19,46.29180039999999,-123.4250831,0,0,0,0,"Wahkiakum, Washington, US",03-25-2020
2942,53071.0,Walla Walla,Washington,US,2020-03-25 23:33:19,46.23040051,-118.4775539,2,0,0,0,"Walla Walla, Washington, US",03-25-2020
3056,53073.0,Whatcom,Washington,US,2020-03-25 23:33:19,48.82227976,-121.7490018,64,2,0,0,"Whatcom, Washington, US",03-25-2020
3072,53075.0,Whitman,Washington,US,2020-03-25 23:33:19,46.90022523,-117.5241763,2,0,0,0,"Whitman, Washington, US",03-25-2020
3142,53077.0,Yakima,Washington,US,2020-03-25 23:33:19,46.45738486,-120.7380126,47,1,0,0,"Yakima, Washington, US",03-25-2020
18,53001.0,Adams,Washington,US,2020-03-26 23:48:35,46.98299757,-118.5601734,3,0,0,0,"Adams, Washington, US",03-26-2020
94,53003.0,Asotin,Washington,US,2020-03-26 23:48:35,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03-26-2020
188,53005.0,Benton,Washington,US,2020-03-26 23:48:35,46.23946995,-119.5120834,19,4,0,0,"Benton, Washington, US",03-26-2020
468,53007.0,Chelan,Washington,US,2020-03-26 23:48:35,47.87046092,-120.6173956,10,1,0,0,"Chelan, Washington, US",03-26-2020
516,53009.0,Clallam,Washington,US,2020-03-26 23:48:35,48.04754642,-123.9226319,5,0,0,0,"Clallam, Washington, US",03-26-2020
530,53011.0,Clark,Washington,US,2020-03-26 23:48:35,45.77568046,-122.4829204,48,5,0,0,"Clark, Washington, US",03-26-2020
611,53013.0,Columbia,Washington,US,2020-03-26 23:48:35,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-26-2020
649,53015.0,Cowlitz,Washington,US,2020-03-26 23:48:35,46.19074721,-122.6782231,7,0,0,0,"Cowlitz, Washington, US",03-26-2020
816,53017.0,Douglas,Washington,US,2020-03-26 23:48:35,47.7361335,-119.692937,5,0,0,0,"Douglas, Washington, US",03-26-2020
926,53019.0,Ferry,Washington,US,2020-03-26 23:48:35,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",03-26-2020
979,53021.0,Franklin,Washington,US,2020-03-26 23:48:35,46.53351425,-118.9018212,7,0,0,0,"Franklin, Washington, US",03-26-2020
1017,53023.0,Garfield,Washington,US,2020-03-26 23:48:35,46.43197502,-117.5454032,0,0,0,0,"Garfield, Washington, US",03-26-2020
1092,53025.0,Grant,Washington,US,2020-03-26 23:48:35,47.20753737,-119.4500749,33,1,0,0,"Grant, Washington, US",03-26-2020
1100,53027.0,Grays Harbor,Washington,US,2020-03-26 23:48:35,47.14003705,-123.7820567,1,0,0,0,"Grays Harbor, Washington, US",03-26-2020
1356,53029.0,Island,Washington,US,2020-03-26 23:48:35,48.14713305,-122.5216407,64,1,0,0,"Island, Washington, US",03-26-2020
1422,53031.0,Jefferson,Washington,US,2020-03-26 23:48:35,47.75003077,-123.56097040000002,11,0,0,0,"Jefferson, Washington, US",03-26-2020
1505,53033.0,King,Washington,US,2020-03-26 23:48:35,47.49137892,-121.8346131,1577,109,0,0,"King, Washington, US",03-26-2020
1519,53035.0,Kitsap,Washington,US,2020-03-26 23:48:35,47.63479026,-122.6436061,33,0,0,0,"Kitsap, Washington, US",03-26-2020
1520,53037.0,Kittitas,Washington,US,2020-03-26 23:48:35,47.12521214,-120.679439,8,0,0,0,"Kittitas, Washington, US",03-26-2020
1524,53039.0,Klickitat,Washington,US,2020-03-26 23:48:35,45.87325839,-120.7913598,7,0,0,0,"Klickitat, Washington, US",03-26-2020
1651,53041.0,Lewis,Washington,US,2020-03-26 23:48:35,46.57756476,-122.3925769,5,0,0,0,"Lewis, Washington, US",03-26-2020
1683,53043.0,Lincoln,Washington,US,2020-03-26 23:48:35,47.57705241,-118.4194388,1,0,0,0,"Lincoln, Washington, US",03-26-2020
1835,53045.0,Mason,Washington,US,2020-03-26 23:48:35,47.35007586,-123.1863685,2,0,0,0,"Mason, Washington, US",03-26-2020
2125,53047.0,Okanogan,Washington,US,2020-03-26 23:48:35,48.54855019,-119.7387224,1,0,0,0,"Okanogan, Washington, US",03-26-2020
2189,53049.0,Pacific,Washington,US,2020-03-26 23:48:35,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03-26-2020
2220,53051.0,Pend Oreille,Washington,US,2020-03-26 23:48:35,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03-26-2020
2264,53053.0,Pierce,Washington,US,2020-03-26 23:48:35,47.03892768,-122.1405958,186,4,0,0,"Pierce, Washington, US",03-26-2020
2514,53055.0,San Juan,Washington,US,2020-03-26 23:48:35,48.60182783,-122.96745,2,0,0,0,"San Juan, Washington, US",03-26-2020
2624,53057.0,Skagit,Washington,US,2020-03-26 23:48:35,48.48171488,-121.766131,78,1,0,0,"Skagit, Washington, US",03-26-2020
2626,53059.0,Skamania,Washington,US,2020-03-26 23:48:35,46.02408726,-121.9164403,0,0,0,0,"Skamania, Washington, US",03-26-2020
2633,53061.0,Snohomish,Washington,US,2020-03-26 23:48:35,48.04615983,-121.7170703,778,18,0,0,"Snohomish, Washington, US",03-26-2020
2650,53063.0,Spokane,Washington,US,2020-03-26 23:48:35,47.62113146,-117.4046494,67,0,0,0,"Spokane, Washington, US",03-26-2020
2704,53065.0,Stevens,Washington,US,2020-03-26 23:48:35,48.40035475,-117.8542701,2,0,0,0,"Stevens, Washington, US",03-26-2020
